"species","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Pachycaulos nummularia (Hanst.) J.L.Clark & J.F.Sm.","6","5.376235","0.48762","0.19907","0.037231"
"Solanum angustialatum Bitter","3","5.269159","0.176108","0.101676","0.074462"
"Lepidium chichicara Desv.","16","4.482768","1.181765","0.295441","0.013962"
"Paspalum arundinaceum Poir.","23","5.447495","0.414942","0.086521","0.009712"
"Croton linearis Jacq.","19","5.324384","0.204117","0.046828","0.011757"
"Stipa shoshoneana Curto & Douglass M.Hend.","3","3.527748","0.408771","0.236004","0.074462"
"Rytidosperma vickeryae M.Gray & H.P.Linder","1","4.859812",NA,NA,"0.223385"
"Croton insularis Baill.","62","5.176857","0.510343","0.064814","0.003603"
"Lepidium aschersonii Thell.","12","4.1913","0.282351","0.081508","0.018615"
"Alexfloydia repens B.K.Simon","2","5.422743","0.003122","0.002208","0.111692"
"Barbarea grayi Hewson","8","4.842802","0.284472","0.100576","0.027923"
"Poa sieberiana Spreng.","58","4.537092","0.39537","0.051915","0.003851"
"Solanum neoanglicum A.R.Bean","5","4.900415","0.092028","0.041156","0.044677"
"Croton verreauxii Baill.","23","5.113964","0.463622","0.096672","0.009712"
"Notochloe microdon (Benth.) Domin","1","4.369448",NA,NA,"0.223385"
"Poa cheelii Vickery","12","4.887901","0.294851","0.085116","0.018615"
"Solanum limitare A.R.Bean","9","4.983234","0.255541","0.08518","0.024821"
"Zoysia macrantha Desv.","21","4.8933","0.397724","0.08679","0.010637"
"Corchorus cunninghamii F.Muell.","3","4.67014","0.560717","0.32373","0.074462"
"Potamophila parviflora R.Br.","6","4.942078","0.235254","0.096042","0.037231"
"Arabis verna (L.) R.Br.","69","4.656214","0.381364","0.045911","0.003237"
"Oryzopsis miliacea (L.) Asch. & Schweinf.","26","4.536714","0.665992","0.130612","0.008592"
"Avena sterilis L.","203","4.359551","0.50998","0.035794","0.0011"
"Galium linearifolium Turcz.","10","5.118012","0.201386","0.063684","0.022338"
"Aegilops comosa Sm.","17","4.646848","0.34847","0.084516","0.01314"
"Lycium schweinfurthii Dammer","7","4.223109","0.707357","0.267356","0.031912"
"Stipagrostis hirtigluma (Steud. ex Trin. & Rupr.) De Winter","18","3.592766","1.180978","0.278359","0.01241"
"Aristida funiculata Trin. & Rupr.","51","4.671157","0.460611","0.064498","0.00438"
"Anagallis serpens Hochst. ex A.DC.","12","5.264748","0.432349","0.124808","0.018615"
"Carlina sicula Ten.","3","4.740737","0.06248","0.036073","0.074462"
"Pennisetum orientale Rich.","53","4.410895","0.955256","0.131215","0.004215"
"Eragrostis macilenta (A.Rich.) Steud.","31","5.31956","0.54788","0.098402","0.007206"
"Heracleum antasiaticum Manden.","5","4.322849","0.302437","0.135254","0.044677"
"Salvia limbata C.A.Mey.","9","4.223349","0.28962","0.09654","0.024821"
"Galium setaceum subsp. decaisnei (Boiss.) Ehrend.","6","4.475104","0.495306","0.202208","0.037231"
"Festuca circummediterranea Patzke","23","4.821311","0.275034","0.057349","0.009712"
"Jurinea humilis (Desf.) DC.","44","4.479428","0.45683","0.06887","0.005077"
"Centaurea involucrata Desf.","13","4.237516","0.340791","0.094518","0.017183"
"Asperula aristata L.f.","10","4.71823","0.550144","0.173971","0.022338"
"Salpichroa origanifolia (Lam.) Baill.","64","4.871759","0.382252","0.047782","0.00349"
"Barbarea vulgaris R.Br.","223","4.565481","0.451397","0.030228","0.001002"
"Lysimachia pentapetala Bunge","44","5.087134","0.263669","0.03975","0.005077"
"Centaurea depressa M.Bieb.","59","4.224325","0.365567","0.047593","0.003786"
"Malabaila involucrata Boiss. & Spruner","14","4.64831","0.397484","0.106232","0.015956"
"Orobanche amethystea Thuill.","80","4.455971","0.397465","0.044438","0.002792"
"Centaurea benedicta (L.) L.","32","4.411799","0.389802","0.068908","0.006981"
"Bupleurum odontites L.","18","4.402226","0.480716","0.113306","0.01241"
"Bupleurum gerardii Pollini","3","4.4806","0.53502","0.308894","0.074462"
"Danthonia malacantha (Steud.) Pilg.","5","5.607012","0.392572","0.175564","0.044677"
"Agrostis durieui Willk.","11","4.861657","0.30965","0.093363","0.020308"
"Enneapogon persicus Boiss.","40","4.065349","0.725064","0.114643","0.005585"
"Poa hybrida Gaudin","10","4.884384","0.378149","0.119581","0.022338"
"Salvia officinalis L.","78","4.529762","0.389289","0.044078","0.002864"
"Tetrapogon villosus Desf.","38","3.733731","0.799032","0.12962","0.005879"
"Salvia merjamie Forssk.","14","5.153901","0.623513","0.166641","0.015956"
"Tetrapogon tenellus (J.Koenig ex Roxb.) Chiov.","32","4.639413","0.518626","0.091681","0.006981"
"Primula verticillata Forssk.","6","4.697536","0.956165","0.390353","0.037231"
"Primula simensis Hochst.","1","5.783825",NA,NA,"0.223385"
"Galium lucidum All.","91","4.55835","0.402423","0.042185","0.002455"
"Galium corrudifolium Vill.","35","4.617024","0.38071","0.064352","0.006382"
"Eragrostis tremula Hochst. ex Steud.","209","5.354938","0.39464","0.027298","0.001069"
"Peucedanum cervaria (L.) Lapeyr.","59","4.503808","0.320353","0.041706","0.003786"
"Salvia stachydifolia Benth.","14","5.031212","0.376726","0.100684","0.015956"
"Croton emporiorum Croizat","4","5.237356","0.2901","0.14505","0.055846"
"Cleistogenes caespitosa Keng","13","4.621165","0.285925","0.079301","0.017183"
"Lysimachia petelotii Merr.","7","5.534469","0.563639","0.213036","0.031912"
"Lysimachia mauritiana Lam.","48","5.527638","0.375535","0.054204","0.004654"
"Linaria dalmatica (L.) Mill.","11","4.521709","0.256754","0.077414","0.020308"
"Torilis elongata (Hoffm. & Link) Samp.","53","4.286931","0.45862","0.062996","0.004215"
"Secale montanum Guss.","11","4.745895","0.384097","0.11581","0.020308"
"Secale strictum subsp. strictum","4","4.671392","0.128954","0.064477","0.055846"
"Lepturus radicans (Steud.) A.Camus","21","5.502709","0.475407","0.103742","0.010637"
"Bromus ramosus Huds.","89","4.527034","0.384296","0.040735","0.00251"
"Diplotaxis viminea (L.) DC.","54","4.389862","0.401686","0.054663","0.004137"
"Peucedanum gallicum Latourr.","23","4.665974","0.495577","0.103335","0.009712"
"Arabis allionii DC.","5","4.704765","0.228334","0.102114","0.044677"
"Oreoselinum nigrum Delarbre","11","4.553537","0.325626","0.09818","0.020308"
"Peucedanum bourgaei Lange","2","4.724875","0.538914","0.38107","0.111692"
"Linaria supina (L.) Chaz.","58","4.47434","0.408128","0.05359","0.003851"
"Linaria supina var. maritima (DC.) Duby","2","4.951544","0.054997","0.038889","0.111692"
"Vulpia membranacea (L.) Dumort.","59","4.383767","0.449319","0.058496","0.003786"
"Seseli montanum L.","49","4.525818","0.329941","0.047134","0.004559"
"Cardamine heptaphylla (L.) O.E.Schulz","40","4.800693","0.295059","0.046653","0.005585"
"Bupleurum stellatum L.","13","4.68084","0.312132","0.08657","0.017183"
"Laserpitium siler L.","45","4.787046","0.363518","0.05419","0.004964"
"Berardia subacaulis Vill.","2","4.6135","0.292433","0.206781","0.111692"
"Paspalum dilatatum Poir.","75","5.04551","0.417575","0.048217","0.002978"
"Ctenium cirrhosum (Nees) Kunth","26","5.673942","0.170411","0.03342","0.008592"
"Chamaecrista coradinii H.S.Irwin & Barneby","12","5.343731","0.404317","0.116716","0.018615"
"Chamaecrista tenuicaulis A.O.Souza & M.J.Silva","1","5.697093",NA,NA,"0.223385"
"Paspalum erianthum Nees ex Trin.","66","5.573344","0.248085","0.030537","0.003385"
"Chamaecrista pachyclada (Harms) H.S.Irwin & Barneby","3","5.537452","0.125415","0.072408","0.074462"
"Paspalum juergensii Hack.","27","5.406961","0.271603","0.05227","0.008274"
"Chamaecrista feliciana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","7","5.548095","0.270737","0.102329","0.031912"
"Paspalum compressifolium Swallen","25","5.263122","0.180289","0.036058","0.008935"
"Paspalum paucifolium Swallen","14","5.14158","0.086462","0.023108","0.015956"
"Paspalum cromyorhizon Trin. ex Döll","10","5.080119","0.105279","0.033292","0.022338"
"Paspalum modestum Mez","16","5.079476","0.173101","0.043275","0.013962"
"Salvia scabrida Pohl","25","5.54535","0.142773","0.028555","0.008935"
"Salvia tomentella Pohl","13","5.620129","0.213688","0.059266","0.017183"
"Panicum mystasipum Zuloaga & Morrone","1","5.541264",NA,NA,"0.223385"
"Croton piptocalyx Müll.Arg.","12","5.552305","0.218371","0.063038","0.018615"
"Capsicum pereirae Barboza & Bianch.","7","5.592308","0.282649","0.106831","0.031912"
"Capsicum schottianum Sendtn.","14","5.620697","0.203644","0.054426","0.015956"
"Chamaecrista potentilla (Mart. ex Benth.) H.S.Irwin & Barneby","5","5.634006","0.21047","0.094125","0.044677"
"Lupinus lanatus Benth.","13","5.21569","0.185937","0.05157","0.017183"
"Sinningia douglasii (Lindl.) Chautems","41","5.378042","0.253814","0.039639","0.005448"
"Paspalum ellipticum Döll","20","5.449105","0.2244","0.050177","0.011169"
"Chamaecrista papillata H.S.Irwin & Barneby","6","5.461939","0.450934","0.184093","0.037231"
"Croton rottlerifolius Baill.","10","5.430128","0.207324","0.065562","0.022338"
"Paspalum dedeccae Quarín","19","5.463798","0.274026","0.062866","0.011757"
"Chamaecrista polita H.S.Irwin & Barneby","8","5.671293","0.158936","0.056192","0.027923"
"Chamaecrista strictula (H.S.Irwin & Barneby) H.S.Irwin & Barneby","1","6.003887",NA,NA,"0.223385"
"Chamaecrista azulana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","3","5.716984","0.115404","0.066629","0.074462"
"Aristida constricta Longhi-Wagner","1","5.198497",NA,NA,"0.223385"
"Lupinus guaraniticus (Hassl.) C.P.Sm.","13","5.30823","0.151174","0.041928","0.017183"
"Chamaecrista neesiana (Mart. ex Benth.) H.S.Irwin & Barneby","25","5.649671","0.201282","0.040256","0.008935"
"Chamaecrista tragacanthoides var. tragacanthoides","3","5.573525","0.338419","0.195386","0.074462"
"Chamaecrista tragacanthoides var. rasa H.S.Irwin & Barneby","5","5.522891","0.187101","0.083674","0.044677"
"Solanum decompositiflorum Sendtn.","40","5.451401","0.377271","0.059652","0.005585"
"Sida glutinosa Comm. ex Cav.","22","5.297911","0.297253","0.063375","0.010154"
"Ophiochloa hydrolithica Filg., Davidse & Zuloaga","4","5.963076","0.380303","0.190152","0.055846"
"Mandirola rupestris (Gardner) Roalson & Boggan","6","5.563609","0.198728","0.08113","0.037231"
"Lupinus bracteolaris Desr.","17","5.109274","0.186862","0.045321","0.01314"
"Chamaecrista campicola (Harms) H.S.Irwin & Barneby","7","5.669747","0.070554","0.026667","0.031912"
"Paspalum subciliatum Chase","17","5.557366","0.26407","0.064046","0.01314"
"Paspalum nummularium Chase ex Send. & A.G.Burm.","5","5.628152","0.299468","0.133926","0.044677"
"Paspalum ramboi I.L.Barreto","4","5.287272","0.284443","0.142222","0.055846"
"Hordeum stenostachys Godr.","93","4.589589","0.574331","0.059555","0.002402"
"Paspalum dasypleurum Kunze ex É.Desv.","5","5.390256","0.302714","0.135378","0.044677"
"Piptochaetium lasianthum Griseb.","27","5.051705","0.194355","0.037404","0.008274"
"Piptochaetium uruguense Griseb.","20","5.144473","0.198283","0.044337","0.011169"
"Paspalum conduplicatum Canto-Dorow, Valls & Longhi-Wagner","7","5.242791","0.226285","0.085528","0.031912"
"Hordeum euclaston Steud.","54","4.350749","0.719763","0.097947","0.004137"
"Salvia cerradicola E.P.Santos","4","5.729462","0.041462","0.020731","0.055846"
"Lupinus reitzii Burkart ex M.Pinheiro & Miotto","11","5.340829","0.176876","0.05333","0.020308"
"Sinningia macrostachya (Lindl.) Chautems","8","5.174318","0.258546","0.09141","0.027923"
"Chamaecrista multipennis (H.S.Irwin & Barneby) H.S.Irwin & Barneby","5","5.512325","0.103947","0.046487","0.044677"
"Chamaecrista cipoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","4","5.574657","0.273667","0.136833","0.055846"
"Canastra lanceolata (Filg.) Morrone, Zuloaga, Davidse & Filg.","3","5.915432","0.10279","0.059346","0.074462"
"Festuca ulochaeta Steud.","18","5.350775","0.274871","0.064788","0.01241"
"Paspalum filifolium Nees ex Steud.","4","5.333815","0.129163","0.064582","0.055846"
"Tripsacum australe Cutler & E.S.Anderson","21","5.562796","0.372631","0.081315","0.010637"
"Cirsium monspessulanum (L.) Hill","42","4.421393","0.366492","0.056551","0.005319"
"Arabis serpyllifolia Vill.","15","4.750175","0.420429","0.108554","0.014892"
"Festuca indigesta Boiss.","26","4.704396","0.36624","0.071826","0.008592"
"Festuca hystrix Boiss.","31","4.424804","0.39039","0.070116","0.007206"
"Daucus durieua Lange","39","4.366744","0.34307","0.054935","0.005728"
"Festuca iberica (Hack.) K.Richt.","19","4.677767","0.346063","0.079392","0.011757"
"Cardamine raphanifolia Pourr.","13","4.769035","0.341196","0.094631","0.017183"
"Phelipanche nana (Reut.) Soják","24","4.586441","0.298784","0.060989","0.009308"
"Antinoria agrostidea (DC.) Parl.","28","4.611226","0.431209","0.081491","0.007978"
"Linaria incarnata (Vent.) Spreng.","18","4.486615","0.347447","0.081894","0.01241"
"Festuca ampla Hack.","38","4.517528","0.333215","0.054055","0.005879"
"Stipa lagascae Roem. & Schult.","44","4.153462","0.482366","0.072719","0.005077"
"Festuca burnatii St.-Yves","4","5.031314","0.105227","0.052614","0.055846"
"Festuca rivularis Boiss.","21","4.865304","0.290837","0.063466","0.010637"
"Festuca elegans Boiss.","24","4.777465","0.388311","0.079264","0.009308"
"Linaria badalii Willk.","21","4.480836","0.466878","0.101881","0.010637"
"Chaenorhinum origanifolium (L.) Kostel.","27","4.384878","0.468892","0.090238","0.008274"
"Trisetum hispidum Lange","13","4.690777","0.345606","0.095854","0.017183"
"Festuca summilusitana Franco & Rocha Afonso","9","5.103619","0.259085","0.086362","0.024821"
"Ammoides pusilla (Brot.) Breistr.","66","4.389654","0.444247","0.054683","0.003385"
"Asperula hirta Ramond","7","5.146658","0.223729","0.084562","0.031912"
"Draba dedeana Boiss. & Reut.","18","4.587616","0.42849","0.100996","0.01241"
"Helictotrichon sedenense (Clarion ex DC.) Holub","18","4.768747","0.418267","0.098586","0.01241"
"Antirrhinum charidemi Lange","3","4.151277","0.435151","0.251235","0.074462"
"Linaria triornithophora (L.) Willd.","28","4.860183","0.298765","0.056461","0.007978"
"Selinum broteri Hoffmanns. & Link","3","4.919068","0.331572","0.191433","0.074462"
"Linaria platycalyx Boiss.","2","4.829273","0.302857","0.214152","0.111692"
"Galium laevigatum L.","16","4.874599","0.394662","0.098666","0.013962"
"Festuca nigrescens Lam.","61","4.782283","0.345101","0.044186","0.003662"
"Spartina maritima (Curtis) Fernald","39","4.51168","0.676232","0.108284","0.005728"
"Festuca eskia Ramond ex DC.","12","4.976435","0.270537","0.078097","0.018615"
"Lepidium subulatum L.","27","4.117577","0.372571","0.071701","0.008274"
"Anarrhinum duriminium (Brot.) Pers.","5","5.095629","0.360231","0.1611","0.044677"
"Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz","37","4.489014","0.321308","0.052823","0.006037"
"Carduus carlinoides Gouan","12","4.877855","0.496915","0.143447","0.018615"
"Pimpinella siifolia Leresche","6","4.89711","0.300908","0.122845","0.037231"
"Wangenheimia lima (L.) Trin.","24","3.970528","0.274228","0.055977","0.009308"
"Festuca rothmaleri (Litard.) Markgr.-Dann.","20","4.714602","0.477756","0.106829","0.011169"
"Periballia involucrata (Cav.) Janka","27","4.489669","0.439756","0.084631","0.008274"
"Orobanche santolinae Loscos & Pardo","13","4.448508","0.385942","0.107041","0.017183"
"Chaenorhinum exile (Coss. & Kralik) Lange","13","3.993989","0.245273","0.068026","0.017183"
"Festuca plicata Hack.","12","4.586507","0.512131","0.147839","0.018615"
"Avena strigosa Schreb.","5","4.280444","0.353804","0.158226","0.044677"
"Onopordum nervosum Boiss.","40","4.171185","0.401651","0.063507","0.005585"
"Helictotrichon cantabricum (Lag.) Gervais","12","4.710074","0.319648","0.092274","0.018615"
"Stipa parviflora Desf.","58","3.954234","0.400213","0.052551","0.003851"
"Spartina versicolor Fabre","15","4.624209","0.14997","0.038722","0.014892"
"Androsace cantabrica (Losa & P.Monts.) Kress","1","4.882802",NA,NA,"0.223385"
"Androsace puberula Jord. & Fourr.","3","4.616599","0.327238","0.188931","0.074462"
"Androsace adfinis Biroli","1","4.682131",NA,NA,"0.223385"
"Androsace brigantiaca Jord. & Fourr.","1","4.691348",NA,NA,"0.223385"
"Antirrhinum graniticum Rothm.","25","4.488851","0.348213","0.069643","0.008935"
"Erysimum duriaei Boiss.","8","4.807476","0.162393","0.057415","0.027923"
"Erysimum grandiflorum Desf.","10","4.393205","0.777833","0.245972","0.022338"
"Holcus gayanus Boiss.","13","4.972425","0.206827","0.057363","0.017183"
"Selinum pyrenaeum (L.) Gouan","11","4.983711","0.2186","0.06591","0.020308"
"Festuca glacialis (Miégev. ex Hack.) K.Richt.","5","4.979267","0.234806","0.105008","0.044677"
"Helictotrichon filifolium (Lag.) Henrard","22","4.45342","0.41975","0.089491","0.010154"
"Stipa iberica Martinovský","38","4.278852","0.314788","0.051065","0.005879"
"Linaria amoi Campo ex Amo","2","4.282325","0.552256","0.390504","0.111692"
"Antirrhinum pulverulentum Lázaro Ibiza","6","4.187917","0.182769","0.074615","0.037231"
"Pastinaca lucida L.","2","5.021277","0.153615","0.108622","0.111692"
"Arrhenatherum album (Vahl) Clayton","55","4.485789","0.356861","0.048119","0.004062"
"Staehelina dubia L.","76","4.454772","0.380334","0.043627","0.002939"
"Linaria glacialis Boiss.","2","3.954194","0.605047","0.427833","0.111692"
"Galium arenarium Loisel.","7","4.809798","0.197739","0.074738","0.031912"
"Linaria amethystea (Vent.) Hoffmanns. & Link","39","4.43269","0.394629","0.063191","0.005728"
"Bupleurum fruticescens Loefl. ex L.","36","4.207331","0.383248","0.063875","0.006205"
"Stipa gigantea Link","38","4.566218","0.408171","0.066214","0.005879"
"Lolium canariense Steud.","8","4.02476","0.370681","0.131056","0.027923"
"Orobanche teucrii Holandre","38","4.645573","0.322934","0.052387","0.005879"
"Festuca gautieri (Hack.) K.Richt.","22","4.590801","0.463702","0.098862","0.010154"
"Antirrhinum majus L.","45","4.496058","0.380886","0.056779","0.004964"
"Endressia castellana Coincy","14","4.509902","0.362117","0.09678","0.015956"
"Arabis stenocarpa Boiss. & Reut.","25","4.48026","0.413797","0.082759","0.008935"
"Stipa juncea L.","37","4.206357","0.391094","0.064295","0.006037"
"Festuca nevadensis (Hack.) Markgr.-Dann.","11","4.727015","0.217059","0.065446","0.020308"
"Brassica barrelieri (L.) Janka","37","4.358062","0.456944","0.075121","0.006037"
"Cymbalaria aequitriloba (Viv.) A.Chev.","7","4.911349","0.226028","0.085431","0.031912"
"Crambe filiformis Jacq.","24","4.301457","0.593113","0.121069","0.009308"
"Linaria verticillata Boiss.","8","4.354998","0.471875","0.166833","0.027923"
"Linaria lilacina Lange","4","4.822173","0.348731","0.174366","0.055846"
