"species","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Notopterygium franchetii H.Boissieu","2","5.661964","0.02261","0.015988","8.1e-05"
"Angelica tsinlingensis K.T.Fu","3","5.712013","0.006234","0.003599","5.4e-05"
"Cardamine fragariifolia O.E.Schulz","9","5.701185","0.017247","0.005749","1.8e-05"
"Romanschulzia arabiformis (DC.) Rollins","15","5.689003","0.019333","0.004992","1.1e-05"
"Solanum talarense Svenson","2","5.693009","0.014057","0.00994","8.1e-05"
"Triticum aestivum L.","65","5.713777","0.026872","0.003333","2e-06"
"Triticum spelta L.","1","5.714558",NA,NA,"0.000162"
"Solanum vernei Bitter & Wittm.","13","5.682753","0.016982","0.00471","1.2e-05"
"Combera paradoxa Sandwith","6","5.683289","0.012395","0.00506","2.7e-05"
"Benthamiella patagonica Speg.","26","5.674301","0.01479","0.002901","6e-06"
"Dilophia salsa Thomson","50","5.659088","0.022376","0.003164","3e-06"
"Boeica porosa C.B.Clarke","2","5.711059","0.010998","0.007777","8.1e-05"
"Draba lichiangensis W.W.Sm.","15","5.669213","0.013201","0.003408","1.1e-05"
"Hordeum murinum subsp. glaucum (Steud.) Tzvelev","39","5.721471","0.02013","0.003223","4e-06"
"Orinus kokonorica (K.S.Hao) Keng","9","5.674841","0.015209","0.00507","1.8e-05"
"Miscanthus fuscus (Roxb.) Benth.","5","5.721192","0.003216","0.001438","3.2e-05"
"Jaltomata contumacensis S.Leiva & Mione","1","5.683069",NA,NA,"0.000162"
"Navarretia squarrosa (Eschsch.) Hook. & Arn.","40","5.703485","0.015835","0.002504","4e-06"
"Lomatium macrocarpum (Hook. & Arn.) J.M.Coult. & Rose","130","5.706066","0.011885","0.001042","1e-06"
"Trisetum glaciale (Bory) Boiss.","1","5.662787",NA,NA,"0.000162"
"Androsace erecta Maxim.","46","5.676201","0.014655","0.002161","4e-06"
"Anisodus luridus Link","17","5.670761","0.013262","0.003217","1e-05"
"Draba surculosa Franch.","19","5.684016","0.018588","0.004264","9e-06"
"Muhlenbergia grandis Vasey","15","5.715175","0.009509","0.002455","1.1e-05"
"Zeugites hackelii Swallen","2","5.70972","0.013355","0.009443","8.1e-05"
"Festuca breviglumis Swallen","24","5.692463","0.015724","0.00321","7e-06"
"Muhlenbergia jaliscana Swallen","6","5.704787","0.010963","0.004476","2.7e-05"
"Setaria chondrachne (Steud.) Honda","35","5.710889","0.007134","0.001206","5e-06"
"Linaria japonica Miq.","43","5.697253","0.012651","0.001929","4e-06"
"Angelica decursiva (Miq.) Franch. & Sav.","109","5.709756","0.010649","0.00102","1e-06"
"Halosciastrum melanotilingia (H.Boissieu) Pimenov & V.N.Tikhom.","6","5.697754","0.004911","0.002005","2.7e-05"
"Eriochloa villosa (Thunb.) Kunth","124","5.71107","0.009588","0.000861","1e-06"
"Ischaemum anthephoroides (Steud.) Miq.","33","5.708355","0.006143","0.001069","5e-06"
"Salvia japonica Thunb.","110","5.71224","0.011353","0.001082","1e-06"
"Synurus palmatopinnatifidus (Makino) Kitam.","11","5.707552","0.007598","0.002291","1.5e-05"
"Coelachne japonica Hack.","15","5.711112","0.004684","0.001209","1.1e-05"
"Circaea erubescens Franch. & Sav.","76","5.70564","0.011582","0.001329","2e-06"
"Cleistogenes hackelii (Honda) Honda","47","5.707919","0.00765","0.001116","3e-06"
"Libanotis coreana (H.Wolff) Kitag.","32","5.701286","0.009668","0.001709","5e-06"
"Stipa pekinensis Hance","48","5.702309","0.01073","0.001549","3e-06"
"Spuriopimpinella nikoensis (Y.Yabe ex Makino & Nemoto) Kitag.","16","5.700066","0.011681","0.00292","1e-05"
"Salvia omerocalyx Hayata","1","5.708604",NA,NA,"0.000162"
"Sasa palmata (Burb.) E.G.Camus","38","5.700888","0.011671","0.001893","4e-06"
"Sasa quelpaertensis Nakai","1","5.698267",NA,NA,"0.000162"
"Cardamine tanakae Franch. & Sav.","30","5.706093","0.006409","0.00117","5e-06"
"Arabis flagellosa Miq.","16","5.712527","0.00799","0.001998","1e-05"
"Ostericum sieboldii (Miq.) Nakai","50","5.702351","0.00867","0.001226","3e-06"
"Arabis serrata Franch. & Sav.","25","5.693362","0.013977","0.002795","6e-06"
"Shibataea kumasaca (Zoll. ex Steud.) Makino","6","5.713175","0.00419","0.001711","2.7e-05"
"Diarrhena japonica Franch. & Sav.","38","5.700475","0.011628","0.001886","4e-06"
"Pleioblastus fortunei (Van Houtte) Nakai","5","5.711292","0.008438","0.003774","3.2e-05"
"Sasa veitchii (Carrière) Rehder","28","5.708291","0.007748","0.001464","6e-06"
"Torilis scabra (Thunb.) DC.","126","5.711404","0.010589","0.000943","1e-06"
"Chimonobambusa marmorea (Mitford) Makino","13","5.714645","0.005562","0.001543","1.2e-05"
"Glyceria acutiflora Torr.","65","5.710027","0.008577","0.001064","2e-06"
"Melica onoei Franch. & Sav.","58","5.700862","0.015145","0.001989","3e-06"
"Tilingia ajanensis Regel & Tiling","38","5.68369","0.018005","0.002921","4e-06"
"Poa hisauchii Honda","47","5.702168","0.010113","0.001475","3e-06"
"Circaea cordata Royle","122","5.704437","0.012989","0.001176","1e-06"
"Leersia japonica (Honda) Honda","32","5.71396","0.007925","0.001401","5e-06"
"Phacelurus latifolius (Steud.) Ohwi","20","5.710214","0.008025","0.001794","8e-06"
"Cardamine appendiculata Franch. & Sav.","19","5.702987","0.008252","0.001893","9e-06"
"Salvia lutescens (Koidz.) Koidz.","24","5.70188","0.010612","0.002166","7e-06"
"Angelica japonica A.Gray","12","5.712399","0.005182","0.001496","1.3e-05"
"Phaenosperma globosum Munro ex Oliv.","55","5.708865","0.013958","0.001882","3e-06"
"Zoysia macrostachya Franch. & Sav.","26","5.708692","0.005472","0.001073","6e-06"
"Ludwigia ovalis Miq.","41","5.713912","0.009308","0.001454","4e-06"
"Cardamine torrentis Nakai","11","5.691002","0.010282","0.0031","1.5e-05"
"Pternopetalum tanakae (Franch. & Sav.) Hand.-Mazz.","29","5.697737","0.016171","0.003003","6e-06"
"Pternopetalum heterophyllum Hand.-Mazz.","12","5.693738","0.017139","0.004948","1.3e-05"
"Muhlenbergia ramosa (Hack.) Makino","41","5.710682","0.013452","0.002101","4e-06"
"Muhlenbergia hakonensis (Hack.) Makino","32","5.699491","0.010501","0.001856","5e-06"
"Spuriopimpinella calycina (Maxim.) Kitag.","36","5.702252","0.009908","0.001651","4e-06"
"Pimpinella brachycarpa (Kom.) Nakai","24","5.697307","0.010399","0.002123","7e-06"
"Cardamine nipponica Franch. & Sav.","14","5.693076","0.016544","0.004422","1.2e-05"
"Miscanthus oligostachyus Stapf","21","5.698221","0.009838","0.002147","8e-06"
"Solanum tribulosum Schauer","5","5.704826","0.011757","0.005258","3.2e-05"
"Muhlenbergia subaristata Swallen","9","5.695309","0.013904","0.004635","1.8e-05"
"Pennisetum sphacelatum (Nees) T.Durand & Schinz","37","5.695835","0.007653","0.001258","4e-06"
"Brachiaria dura Stapf","11","5.722133","0.00469","0.001414","1.5e-05"
"Lycianthes tricolor (Moc. & Sessé ex Dunal) Bitter","17","5.698184","0.013278","0.00322","1e-05"
"Blepharoneuron shepherdii (Vasey) P.M.Peterson & Annable","14","5.70194","0.013056","0.003489","1.2e-05"
"Bouteloua chondrosioides (Kunth) Benth.","32","5.715815","0.010236","0.001809","5e-06"
"Glyceria elata (Nash) M.E.Jones","162","5.697308","0.011935","0.000938","1e-06"
"Glossoloma baguense (L.E.Skog) J.L.Clark","20","5.684045","0.011427","0.002555","8e-06"
"Oenothera neomexicana (Small) Munz","17","5.708415","0.015293","0.003709","1e-05"
"Cardamine angustata O.E.Schulz","33","5.710948","0.005773","0.001005","5e-06"
"Primula pinnatifida Franch.","11","5.669778","0.018138","0.005469","1.5e-05"
"Houstonia procumbens (Walter ex J.F.Gmel.) Standl.","35","5.715347","0.001616","0.000273","5e-06"
"Poa scaberula Hook.f.","41","5.674355","0.020841","0.003255","4e-06"
"Gayophytum humile Juss.","59","5.696024","0.015783","0.002055","3e-06"
"Nolana cerrateana Ferreyra","1","5.69491",NA,NA,"0.000162"
"Nolana gayana (Gaudich.) Koch","4","5.691608","0.006884","0.003442","4e-05"
"Nolana pallida I.M.Johnst.","2","5.700274","0.003311","0.002341","8.1e-05"
"Nolana pilosa I.M.Johnst.","1","5.704615",NA,NA,"0.000162"
"Nolana crassulifolia Poepp.","5","5.707231","0.010684","0.004778","3.2e-05"
"Alloplectus aquatilis C.V.Morton","5","5.686457","0.029464","0.013177","3.2e-05"
"Eragrostis lehmanniana Nees","63","5.718808","0.008117","0.001023","3e-06"
"Rhytidophyllum crenulatum DC.","1","5.712247",NA,NA,"0.000162"
"Bromus gunckelii Matthei","2","5.667285","0.004889","0.003457","8.1e-05"
"Pleuropogon refractus (A.Gray) Benth.","10","5.676284","0.018972","0.005999","1.6e-05"
"Bromus attenuatus Swallen","3","5.698491","0.01822","0.010519","5.4e-05"
"Bromus cebadilla Steud.","1","5.716205",NA,NA,"0.000162"
"Gesneria fruticosa (L.) Kuntze","2","5.69808","0.008771","0.006202","8.1e-05"
"Eulobus californicus Nutt. ex Torr. & A.Gray","49","5.729341","0.013742","0.001963","3e-06"
"Alsobia punctata (Lindl.) Hanst.","1","5.699607",NA,NA,"0.000162"
"Primula advena W.W.Sm.","4","5.659823","0.004457","0.002228","4e-05"
"Gilia laciniata Ruiz & Pav.","40","5.684414","0.020846","0.003296","4e-06"
"Hedyotis macrostegia Stapf","1","5.67212",NA,NA,"0.000162"
"Apium sellowianum H.Wolff","21","5.709573","0.011015","0.002404","8e-06"
"Arabis patens Sull.","11","5.71182","0.003555","0.001072","1.5e-05"
"Pentameris andringitrensis (A.Camus) Galley & H.P.Linder","1","5.667637",NA,NA,"0.000162"
"Cathariostachys madagascariensis (A.Camus) S.Dransf.","6","5.705539","0.006877","0.002808","2.7e-05"
"Ischaemum koleostachys (Steud.) Hack.","4","5.698158","0.017125","0.008563","4e-05"
"Valiha diffusa S.Dransf.","12","5.709621","0.003311","0.000956","1.3e-05"
"Hickelia madagascariensis A.Camus","4","5.697158","0.00718","0.00359","4e-05"
"Nastus elongatus A.Camus","6","5.697856","0.006968","0.002845","2.7e-05"
"Poecilostachys bakeri (Schinz) C.E.Hubb.","14","5.69841","0.01028","0.002747","1.2e-05"
"Digitaria didactyla Willd.","18","5.706599","0.008113","0.001912","9e-06"
"Ehrharta stipoides Labill.","2","5.672801","0.005349","0.003782","8.1e-05"
"Galium japonicum Makino","34","5.702247","0.007086","0.001215","5e-06"
"Hedyotis schlechteri Merr. & L.M.Perry","5","5.695591","0.017774","0.007949","3.2e-05"
"Salvia africana-lutea L.","15","5.703583","0.008411","0.002172","1.1e-05"
"Fibigia macrocarpa (Boiss.) Boiss.","2","5.731212","0.009632","0.006811","8.1e-05"
"Monelytrum luederitzianum Hack.","8","5.72144","0.006572","0.002324","2e-05"
"Erucastrum strigosum (Thunb.) O.E.Schulz","22","5.706018","0.008504","0.001813","7e-06"
"Tripogon spicatus (Nees) Ekman","30","5.70818","0.016214","0.00296","5e-06"
"Lamyropsis cynaroides (Lam.) Dittrich","7","5.704876","0.007655","0.002893","2.3e-05"
"Impatiens viscida Wight","1","5.725055",NA,NA,"0.000162"
"Garnotia acutigluma (Steud.) Ohwi","14","5.702444","0.012755","0.003409","1.2e-05"
"Germainia pilosa Chai-Anan","2","5.72195","0.000694","0.000491","8.1e-05"
"Heliophila variabilis Burch. ex DC.","11","5.712104","0.006955","0.002097","1.5e-05"
"Neanotis calycina (Wall. ex Hook.f.) W.H.Lewis","2","5.69388","0.009046","0.006396","8.1e-05"
"Croton decalvatus Esser","2","5.716364","0.004888","0.003456","8.1e-05"
"Impatiens arguta Hook.fil. & Thomson","28","5.689581","0.016242","0.003069","6e-06"
"Erucaria microcarpa Boiss.","3","5.716962","0.005712","0.003298","5.4e-05"
"Saccharum fallax Balansa","8","5.709939","0.013029","0.004606","2e-05"
"Pseudosorghum zollingeri (Steud.) A.Camus","5","5.722241","0.002969","0.001328","3.2e-05"
"Agalmyla clarkei (Elmer) B.L.Burtt","3","5.687007","0.020361","0.011755","5.4e-05"
"Aristida condensata Chapm.","21","5.715106","0.001331","0.00029","8e-06"
"Lysimachia insignis Hemsl.","12","5.708375","0.008875","0.002562","1.3e-05"
"Impatiens santisukii T.Shimizu","2","5.711911","0.004676","0.003306","8.1e-05"
"Panicum nervosum Lam.","19","5.712818","0.006521","0.001496","9e-06"
"Oryzopsis racemosa (Sm.) Ricker, 1906","4","5.69751","0.002917","0.001458","4e-05"
"Germainia capitata Balansa & Poitr.","13","5.714924","0.005433","0.001507","1.2e-05"
"Urochloa brachyura (Hack.) Stapf","50","5.718369","0.006345","0.000897","3e-06"
"Aristida meridionalis Henrard","57","5.7188","0.005983","0.000792","3e-06"
"Heteranthelium piliferum (Banks & Sol.) Hochst.","9","5.740848","0.012498","0.004166","1.8e-05"
"Salvia campanulata Wall. ex Benth.","6","5.677992","0.01768","0.007218","2.7e-05"
"Didymocarpus purpureopictus Craib","5","5.714188","0.016263","0.007273","3.2e-05"
"Solanum hoehnei Morton","10","5.703765","0.006233","0.001971","1.6e-05"
"Draba oligosperma Hook.","94","5.678743","0.015416","0.00159","2e-06"
"Eulaliopsis binata (Retz.) C.E.Hubb.","40","5.707394","0.015358","0.002428","4e-06"
"Hylebates cordatus Chippind.","14","5.717111","0.004879","0.001304","1.2e-05"
"Podophorus bromoides Phil.","1","5.669364",NA,NA,"0.000162"
"Oenanthe palustris (Chiov.) C.Norman","9","5.69488","0.008216","0.002739","1.8e-05"
"Pimpinella candolleana Wight & Arn.","36","5.699485","0.013951","0.002325","4e-06"
"Salvia brevilabra Franch.","5","5.685533","0.017292","0.007733","3.2e-05"
"Hemarthria compressa (L.f.) R.Br.","54","5.718697","0.013498","0.001837","3e-06"
"Impatiens angustisepala Tardieu","2","5.719472","0.008817","0.006235","8.1e-05"
"Lycium bosciifolium Schinz","36","5.720563","0.007971","0.001328","4e-06"
"Primula incana M.E.Jones","70","5.685931","0.011093","0.001326","2e-06"
"Lisaea heterocarpa (DC.) Boiss.","8","5.722328","0.01284","0.00454","2e-05"
"Cremersia platula Feuillet & L.E.Skog","1","5.714228",NA,NA,"0.000162"
"Dendrocalamus hirtellus Ridl.","1","5.715546",NA,NA,"0.000162"
"Croton hutchinsonianus Hosseus","10","5.721512","0.009949","0.003146","1.6e-05"
"Volutaria crupinoides (Desf.) Maire","10","5.726607","0.010005","0.003164","1.6e-05"
"Johrenia paucijuga (DC.) Bornm.","3","5.724157","0.020229","0.011679","5.4e-05"
"Centaurea virgata Lam.","13","5.706049","0.01825","0.005062","1.2e-05"
"Paraboea glanduliflora Barnett","1","5.726033",NA,NA,"0.000162"
"Galium trichocarpum DC.","7","5.699173","0.010955","0.004141","2.3e-05"
"Chamaecrista benthamiana (Harms) H.S.Irwin & Barneby","5","5.711185","0.003043","0.001361","3.2e-05"
"Erysimum scoparium (Brouss. ex Willd.) Wettst.","2","5.658584","0.010357","0.007324","8.1e-05"
"Semenovia tragioides (Boiss.) Manden.","8","5.701676","0.02071","0.007322","2e-05"
"Sparrmannia africana L.fil.","7","5.699686","0.006261","0.002366","2.3e-05"
"Salvia chionopeplica Epling","7","5.71221","0.00928","0.003508","2.3e-05"
"Aeschynanthus andersonii C.B.Clarke","4","5.712403","0.004813","0.002406","4e-05"
"Chrysopogon nemoralis (Balansa) Holttum","2","5.704898","0.029428","0.020809","8.1e-05"
"Fingerhuthia africana Lehm.","74","5.716205","0.010403","0.001209","2e-06"
"Asterolinon adoense Kunze","10","5.694463","0.009753","0.003084","1.6e-05"
"Chrysopogon fulvibarbis (Trin.) Veldkamp","6","5.733656","0.01227","0.005009","2.7e-05"
"Grewia sulcata Mast.","21","5.716636","0.004137","0.000903","8e-06"
"Lysimachia lancifolia Craib","7","5.710685","0.010761","0.004067","2.3e-05"
"Paspalum inconstans Chase","12","5.681239","0.012379","0.003574","1.3e-05"
"Stauranthera grandiflora Benth.","7","5.71176","0.005693","0.002152","2.3e-05"
"Salvia nubicola Wall. ex Sweet","17","5.687822","0.017275","0.00419","1e-05"
"Primula parryi A.Gray","41","5.68553","0.013085","0.002044","4e-06"
"Croton piluliferus Rusby","13","5.695341","0.013637","0.003782","1.2e-05"
"Psathyrostachys fragilis (Boiss.) Nevski","14","5.708812","0.010629","0.002841","1.2e-05"
"Impatiens devolii T.C.Huang","2","5.700933","0.007091","0.005014","8.1e-05"
"Chrysopogon tenuiculmis Henrard","1","5.707276",NA,NA,"0.000162"
"Zilla macroptera Coss.","3","5.727923","0.022805","0.013166","5.4e-05"
"Oldenlandia wiedemannii K.Schum.","13","5.709242","0.007383","0.002048","1.2e-05"
"Tristachya leucothrix Trin. ex Nees","51","5.704905","0.009375","0.001313","3e-06"
"Salvia aegyptiaca L.","19","5.727907","0.022299","0.005116","9e-06"
"Miscanthus nepalensis (Trin.) Hack.","26","5.692508","0.013166","0.002582","6e-06"
"Paraboea clarkei B.L.Burtt","1","5.714558",NA,NA,"0.000162"
"Galium magellense Ten.","4","5.677667","0.017367","0.008684","4e-05"
"Impatiens puberula DC.","4","5.671983","0.011594","0.005797","4e-05"
"Phacelurus huillensis (Rendle) Clayton","14","5.712421","0.005605","0.001498","1.2e-05"
"Crambe pritzelii Bolle","2","5.674488","0.012135","0.008581","8.1e-05"
"Lycium eenii S.Moore","15","5.718727","0.006638","0.001714","1.1e-05"
"Carduus keniensis R.E.Fr.","4","5.66182","0.005469","0.002734","4e-05"
"Sorghum macrospermum E.D.Garber","3","5.733394","0.001839","0.001062","5.4e-05"
"Solanum vaccinioides Schltr.","1","5.702615",NA,NA,"0.000162"
"Salvia blepharophylla Brandegee ex Epling","2","5.704727","0.014835","0.01049","8.1e-05"
"Cynodon incompletus Nees","24","5.708357","0.00738","0.001506","7e-06"
"Pentameris thuarii P.Beauv.","6","5.697297","0.006991","0.002854","2.7e-05"
"Aeschynanthus roseoflorus Mendum","1","5.673151",NA,NA,"0.000162"
"Impatiens balsamina L.","3","5.730144","0.005375","0.003103","5.4e-05"
"Festuca lemanii T.Bastard","10","5.688179","0.005932","0.001876","1.6e-05"
"Lepidium armoracia Fisch. & C.A.Mey.","3","5.698155","0.000844","0.000487","5.4e-05"
"Yushania niitakayamensis (Hayata) Keng f.","9","5.690344","0.015677","0.005226","1.8e-05"
"Hedyotis philippensis (Willd. ex Spreng.) Merr.","1","5.720476",NA,NA,"0.000162"
"Chrysopogon festucoides (J.Presl) Veldkamp","1","5.722441",NA,NA,"0.000162"
"Entoplocamia aristulata (Hack. & Rendle ex Scott Elliot) Stapf","9","5.719835","0.006946","0.002315","1.8e-05"
"Triraphis purpurea Hack.","31","5.723012","0.006286","0.001129","5e-06"
"Oenanthe virgata Poir.","6","5.709709","0.011562","0.00472","2.7e-05"
"Solanum juvenale Thell.","39","5.711141","0.006448","0.001033","4e-06"
"Menonvillea nordenskjoeldii (Dusén) Rollins","5","5.655469","0.013092","0.005855","3.2e-05"
"Menonvillea virens (Phil.) Rollins","7","5.661077","0.022633","0.008554","2.3e-05"
"Menonvillea hookeri Rollins","12","5.688718","0.011788","0.003403","1.3e-05"
"Menonvillea scapigera (Phil.) Rollins","2","5.676741","0.007023","0.004966","8.1e-05"
"Leymus erianthus (Phil.) Dubc.","35","5.688203","0.018235","0.003082","5e-06"
"Cenchrus chilensis (É.Desv.) Morrone","15","5.673836","0.014153","0.003654","1.1e-05"
"Corchorus schimperi Cufod.","22","5.715573","0.010045","0.002142","7e-06"
"Henckelia urticifolia (Buch.-Ham. ex D.Don) A.Dietr.","5","5.679269","0.017228","0.007705","3.2e-05"
"Pentameris macrocalycina (Steud.) Schweick.","9","5.696905","0.006807","0.002269","1.8e-05"
"Striga elegans Benth.","38","5.706319","0.009945","0.001613","4e-06"
"Paraboea havilandii (Ridl.) B.L.Burtt","1","5.713898",NA,NA,"0.000162"
"Linaria tenuis (Viv.) Spreng.","3","5.718041","0.009202","0.005313","5.4e-05"
"Primula calderiana Balf.fil. & R.E.Cooper","3","5.664268","0.00826","0.004769","5.4e-05"
"Alyssum szovitsianum Fisch. & C.A.Mey.","12","5.72586","0.016023","0.004625","1.3e-05"
"Lycium hirsutum Dunal","24","5.714793","0.007317","0.001494","7e-06"
"Lupinus chamissonis Eschsch.","18","5.708972","0.015341","0.003616","9e-06"
"Brachyachne fulva Stapf","10","5.712574","0.008963","0.002834","1.6e-05"
"Sphaerobambos hirsuta S.Dransf.","1","5.702281",NA,NA,"0.000162"
"Stereochlaena cameronii (Stapf) Pilg.","43","5.713726","0.007247","0.001105","4e-06"
"Danthonia cumminsii Hook.f.","27","5.666398","0.016877","0.003248","6e-06"
"Stipagrostis obtusa (Delile) Nees","60","5.722551","0.012787","0.001651","3e-06"
"Oldenlandia nervosa Hiern","21","5.708548","0.004361","0.000952","8e-06"
"Phacelurus digitatus (Sm.) Griseb.","5","5.720799","0.0032","0.001431","3.2e-05"
"Waltheria madagascariensis (DC.) Hochr.","1","5.707276",NA,NA,"0.000162"
"Hemarthria longiflora (Hook.f.) A.Camus","3","5.71959","0.005899","0.003406","5.4e-05"
"Apocopis intermedius (A.Camus) Chai-Anan","1","5.716863",NA,NA,"0.000162"
"Aristida tuberculosa Nutt.","37","5.710592","0.006108","0.001004","4e-06"
"Lycium pilifolium C.H.Wright","19","5.714864","0.007001","0.001606","9e-06"
