"species","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Solandra grandiflora Sw.","44","5.984011","0.146135","0.022031","0.001052"
"Setaria tenacissima Schrad.","8","5.894242","0.181364","0.064122","0.005788"
"Hypericum brasiliense Choisy","78","6.337807","0.153928","0.017429","0.000594"
"Sacciolepis myuros (Lam.) Chase","115","5.960394","0.150484","0.014033","0.000403"
"Croton morifolius Willd.","50","6.199596","0.180848","0.025576","0.000926"
"Salvia rhyacophila (Fernald) Epling","12","6.065553","0.095273","0.027503","0.003858"
"Salvia leptostachys Benth.","24","6.15101","0.129431","0.02642","0.001929"
"Bonplandia geminiflora Cav.","41","6.208518","0.220292","0.034404","0.001129"
"Cenchrus pilosus Kunth","68","5.986251","0.134411","0.0163","0.000681"
"Salvia setulosa Fernald","10","6.107795","0.099834","0.03157","0.00463"
"Cenchrus brownii Roem. & Schult.","151","6.012563","0.228825","0.018622","0.000307"
"Lasiacis ruscifolia (Kunth) Hitchc.","163","6.101089","0.272682","0.021358","0.000284"
"Lysimachia ruhmeriana Vatke","48","6.022471","0.237485","0.034278","0.000965"
"Solanum terminale Forssk.","135","5.927604","0.143299","0.012333","0.000343"
"Solanum dasyphyllum Schum. & Thonn.","93","5.975258","0.175516","0.0182","0.000498"
"Salvia nilotica Juss. ex Jacq.","30","5.919453","0.119344","0.021789","0.001543"
"Rubia cordifolia L.","307","6.794459","0.481241","0.027466","0.000151"
"Agrocharis incognita (Norman) Heywood & Jury","28","5.928548","0.132327","0.025007","0.001654"
"Oenanthe mildbraedii H.Wolff","7","5.788308","0.046529","0.017586","0.006614"
"Impatiens burtonii Hook.fil.","28","5.853992","0.093024","0.01758","0.001654"
"Impatiens bequaertii De Wild.","8","5.796737","0.054961","0.019432","0.005788"
"Impatiens stuhlmannii Warb.","16","5.80371","0.073974","0.018494","0.002894"
"Serratula coronata L.","136","7.255818","0.127918","0.010969","0.00034"
"Draba oblongata R.Br. ex DC.","62","7.379336","0.147147","0.018688","0.000747"
"Draba groenlandica E.Ekman","2","7.18298","0.054382","0.038454","0.02315"
"Draba oreades Schrenk","83","6.9595","0.135296","0.014851","0.000558"
"Draba pilosa Adams ex Fisch.","76","7.37492","0.127759","0.014655","0.000609"
"Elymus sibiricus L.","266","7.262724","0.230947","0.01416","0.000174"
"Cardamine leucantha (Tausch) O.E.Schulz","112","7.103667","0.161912","0.015299","0.000413"
"Poa abbreviata R.Br.","125","7.308473","0.215366","0.019263","0.00037"
"Primula tschuktschorum Kjellm.","28","7.069926","0.251844","0.047594","0.001654"
"Cleistogenes squarrosa (Trin.) Keng","141","7.345266","0.147515","0.012423","0.000328"
"Cardamine conferta Jurtzev","2","7.575111","0.072671","0.051386","0.02315"
"Erysimum hieraciifolium L.","361","7.077943","0.219295","0.011542","0.000128"
"Erysimum robustum D.Don","5","6.812595","0.105918","0.047368","0.00926"
"Bupleurum longiradiatum Turcz.","66","7.208723","0.224363","0.027617","0.000702"
"Hordeum brachyantherum Nevski","269","6.878315","0.207729","0.012665","0.000172"
"Arabis stelleri DC.","22","6.995359","0.184214","0.039275","0.002105"
"Dupontia fisheri R.Br.","239","7.332462","0.169259","0.010948","0.000194"
"Helictotrichon desertorum (Less.) Pilg.","86","7.273469","0.10238","0.01104","0.000538"
"Poa attenuata Trin.","273","7.261006","0.271211","0.016414","0.00017"
"Poa sibirica Roshev.","142","7.352375","0.131395","0.011026","0.000326"
"Poa urssulensis Trin.","64","7.328325","0.134866","0.016858","0.000723"
"Festuca valesiaca Schleich. ex Gaudin","330","7.115038","0.159343","0.008772","0.00014"
"Elymus confusus (Roshev.) Tzvelev","78","7.435712","0.153301","0.017358","0.000594"
"Trisetum sibiricum Rupr.","337","7.249762","0.215801","0.011755","0.000137"
"Helictotrichon hookeri (Scribn.) Henrard","119","7.262227","0.16676","0.015287","0.000389"
"Festuca lenensis Drobow","106","7.393544","0.110282","0.010712","0.000437"
"Echinops sphaerocephalus L.","170","6.978357","0.165644","0.012704","0.000272"
"Leymus secalinus (Georgi) Tzvelev","178","7.19026","0.195639","0.014664","0.00026"
"Xeranthemum annuum L.","78","7.009403","0.135711","0.015366","0.000594"
"Carlina vulgaris L.","269","6.918635","0.172997","0.010548","0.000172"
"Draba eriopoda Turcz.","20","6.957132","0.184274","0.041205","0.002315"
"Smelowskia calycina (Stephan) C.A.Mey.","31","7.087917","0.129994","0.023348","0.001494"
"Chorispora tenella (Pall.) DC.","135","7.146282","0.125299","0.010784","0.000343"
"Ferulopsis hystrix (Bunge ex Ledeb.) Pimenov","27","7.366946","0.069987","0.013469","0.001715"
"Primula algida Adams","62","7.100741","0.149955","0.019044","0.000747"
"Primula nivalis Pall.","48","7.266533","0.080989","0.01169","0.000965"
"Euphrasia pectinata Ten.","201","7.113648","0.233923","0.0165","0.00023"
"Stipa capillata L.","323","7.136046","0.204427","0.011375","0.000143"
"Eragrostis pilosa (L.) P.Beauv.","502","6.762954","0.448314","0.020009","9.2e-05"
"Lepidium latifolium L.","224","7.008593","0.223776","0.014952","0.000207"
"Lepidium draba L.","168","6.967068","0.186811","0.014413","0.000276"
"Lepidium perfoliatum L.","108","7.108279","0.155176","0.014932","0.000429"
"Sinapis alba L.","232","6.850483","0.153679","0.01009","2e-04"
"Crambe aspera M.Bieb.","11","7.202405","0.128495","0.038743","0.004209"
"Crambe tataria Sebeók","36","7.127772","0.133685","0.022281","0.001286"
"Cardamine quinquefolia (M.Bieb.) Schmalh.","52","7.062031","0.105108","0.014576","0.00089"
"Draba sibirica (Pall.) Thell.","82","7.269192","0.180544","0.019938","0.000565"
"Arabis sagittata (Bertol.) DC.","160","6.938627","0.173491","0.013716","0.000289"
"Digitaria sanguinalis (L.) Scop.","226","6.819083","0.200219","0.013318","0.000205"
"Erysimum leucanthemum (Stephan) B.Fedtsch.","28","7.220176","0.08558","0.016173","0.001654"
"Alyssum lenense Adams","89","7.349701","0.117689","0.012475","0.00052"
"Phalaris arundinacea L.","1291","7.039498","0.243735","0.006784","3.6e-05"
"Leptaleum filifolium (Willd.) DC.","52","7.105661","0.128991","0.017888","0.00089"
"Hierochloe alpina (Sw. ex Willd.) Roem. & Schult.","425","7.203973","0.237698","0.01153","0.000109"
"Hierochloe odorata (L.) P.Beauv.","580","7.058077","0.253508","0.010526","8e-05"
"Stipa lessingiana Trin. & Rupr.","142","7.183378","0.129582","0.010874","0.000326"
"Calamagrostis purpurea (Trin.) Trin.","479","7.279134","0.221307","0.010112","9.7e-05"
"Trisetum flavescens (L.) P.Beauv.","246","6.854826","0.152725","0.009737","0.000188"
"Eragrostis minor Host","410","7.007787","0.254876","0.012587","0.000113"
"Melica altissima L.","101","7.187735","0.113908","0.011334","0.000458"
"Aeluropus littoralis (Gouan) Parl.","139","6.939763","0.198758","0.016858","0.000333"
"Glyceria nemoralis (R.Uechtr.) R.Uechtr. & Koern.","42","7.01502","0.129158","0.01993","0.001102"
"Festuca beckeri (Hack.) Trautv.","87","7.114015","0.123467","0.013237","0.000532"
"Bromus tectorum L.","433","6.938719","0.168828","0.008113","0.000107"
"Bromus riparius Rehmann","127","7.10591","0.112574","0.009989","0.000365"
"Bromus squarrosus L.","255","7.010297","0.193196","0.012098","0.000182"
"Agropyron cristatum (L.) Gaertn.","370","7.22073","0.17381","0.009036","0.000125"
"Agropyron desertorum (Fisch. ex Link) Schult.","70","7.237582","0.09405","0.011241","0.000661"
"Agropyron fragile (Roth) P.Candargy","35","7.229042","0.110977","0.018759","0.001323"
"Thinopyrum intermedium subsp. intermedium","36","7.07498","0.109439","0.01824","0.001286"
"Elymus hispidus (Opiz) Melderis","86","6.869476","0.11867","0.012797","0.000538"
"Eremopyrum triticeum (Gaertn.) Nevski","69","7.192912","0.107476","0.012939","0.000671"
"Secale sylvestre Host","42","7.123608","0.115691","0.017852","0.001102"
"Hordeum brevisubulatum (Trin.) Link","196","7.300048","0.18624","0.013303","0.000236"
"Leymus racemosus (Lam.) Tzvelev","80","7.20651","0.12839","0.014354","0.000579"
"Psathyrostachys juncea (Fisch.) Nevski","78","7.329722","0.111134","0.012583","0.000594"
"Onopordum acanthium L.","198","6.901205","0.183998","0.013076","0.000234"
"Epilobium parviflorum Schreb.","404","6.856715","0.181576","0.009034","0.000115"
"Circaea lutetiana L.","273","6.855965","0.169715","0.010272","0.00017"
"Chaerophyllum aromaticum L.","91","6.995451","0.107875","0.011308","0.000509"
"Chaerophyllum hirsutum L.","105","6.819589","0.099597","0.00972","0.000441"
"Chaerophyllum magellense Ten.","4","6.774625","0.028838","0.014419","0.011575"
"Chaerophyllum prescottii DC.","40","7.196729","0.07825","0.012372","0.001158"
"Physospermum cornubiense (L.) DC.","79","6.808239","0.186237","0.020953","0.000586"
"Pleurospermum uralense Hoffm.","122","7.255527","0.136866","0.012391","0.00038"
"Trinia hispida Hoffm.","28","7.18695","0.115696","0.021864","0.001654"
"Falcaria vulgaris Bernh.","176","7.069793","0.163403","0.012317","0.000263"
"Pimpinella tragium Vill.","106","6.984499","0.204318","0.019845","0.000437"
"Sium sisaroideum DC.","54","7.179938","0.115459","0.015712","0.000857"
"Kadenia dubia (Schkuhr) Lavrova & V.N.Tikhom.","103","7.219728","0.1031","0.010159","0.00045"
"Cenolophium denudatum (Fisch. & Hornem.) Tutin","85","7.214961","0.103929","0.011273","0.000545"
"Conioselinum tataricum Hoffm.","168","7.220633","0.186562","0.014394","0.000276"
"Conioselinum vaginatum Thell.","12","6.9597","0.179832","0.051913","0.003858"
"Thysselinum palustre (L.) Hoffm.","91","7.118785","0.161824","0.016964","0.000509"
"Xanthoselinum alsaticum (L.) Schur","91","7.181424","0.1147","0.012024","0.000509"
"Pastinaca sativa L.","234","6.954845","0.193005","0.012617","0.000198"
"Pastinaca umbrosa Stev. ex DC.","1","7.013781",NA,NA,"0.0463"
"Pastinaca clausii (Ledeb.) Calest.","19","7.209893","0.077397","0.017756","0.002437"
"Primula cortusoides L.","57","7.304409","0.048663","0.006446","0.000812"
"Androsace filiformis Retz.","335","7.303776","0.199032","0.010874","0.000138"
"Androsace maxima L.","269","7.119273","0.241363","0.014716","0.000172"
"Lysimachia nummularia L.","285","6.934342","0.190635","0.011292","0.000162"
"Glaux maritima L.","441","7.067089","0.280656","0.013365","0.000105"
"Polemonium boreale Adams","178","7.277878","0.244221","0.018305","0.00026"
"Salvia austriaca Jacq.","18","6.992204","0.078998","0.01862","0.002572"
"Salvia nutans L.","44","7.13279","0.116554","0.017571","0.001052"
"Salvia pratensis L.","259","6.936213","0.174669","0.010853","0.000179"
"Scopolia carniolica Jacq.","17","6.947405","0.057912","0.014046","0.002724"
"Linaria incompleta Kuprian.","9","7.234402","0.03145","0.010483","0.005144"
"Galium humifusum M.Bieb.","104","7.114201","0.116634","0.011437","0.000445"
"Galium rubioides L.","150","7.149063","0.104013","0.008493","0.000309"
"Galium rivale (Sm.) Griseb.","81","7.07303","0.126397","0.014044","0.000572"
"Rapistrum perenne (L.) All.","25","6.972224","0.122165","0.024433","0.001852"
"Rubia tinctorum L.","43","6.926699","0.165071","0.025173","0.001077"
"Erysimum aureum M.Bieb.","19","7.048509","0.111212","0.025514","0.002437"
"Erysimum canum (Piller & Mitterp.) Polatschek","17","7.150947","0.096949","0.023514","0.002724"
"Erysimum siliculosum (M.Bieb.) DC.","17","7.218031","0.122054","0.029602","0.002724"
"Lupinus arcticus S.Watson","200","7.267603","0.204881","0.014487","0.000232"
"Polypogon viridis (Gouan) Breistr.","158","6.744786","0.203399","0.016182","0.000293"
"Setaria megaphylla (Steud.) T.Durand & Schinz","146","6.051896","0.190627","0.015776","0.000317"
"Bunium pachypodum P.W.Ball","19","6.748023","0.091885","0.02108","0.002437"
"Cardamine macrophylla Willd.","183","7.089888","0.28162","0.020818","0.000253"
"Bunium pinnatifolium Kljuykov","1","6.885152",NA,NA,"0.0463"
"Androsace lactiflora Pall.","11","7.365127","0.118275","0.035661","0.004209"
"Crypsis aculeata (L.) Aiton","113","6.993312","0.245389","0.023084","0.00041"
"Helictotrichon compressum (Heuff.) Henrard","5","6.931582","0.031067","0.013894","0.00926"
"Melica ciliata L.","206","6.841363","0.142641","0.009938","0.000225"
"Festuca arundinacea Schreb.","266","6.828015","0.169899","0.010417","0.000174"
"Bromus scoparius L.","80","6.848494","0.144315","0.016135","0.000579"
"Eremopyrum orientale (L.) Jaub. & Spach","70","7.149155","0.141081","0.016862","0.000661"
"Aegilops biuncialis Vis.","83","6.84849","0.129421","0.014206","0.000558"
"Aegilops cylindrica Host","95","7.011972","0.085891","0.008812","0.000487"
"Hordeum bulbosum L.","109","6.863815","0.149693","0.014338","0.000425"
"Rapistrum rugosum (L.) All.","153","6.777136","0.151759","0.012269","0.000303"
"Alyssum minutum Schlecht. ex DC.","52","6.792427","0.111475","0.015459","0.00089"
"Alyssum simplex Rudolphi","103","6.837298","0.167128","0.016468","0.00045"
"Elaeosticta lutea (Hoffm.) Kljuykov, Pimenov & Tikhom.","16","7.226561","0.047111","0.011778","0.002894"
"Ferula tatarica Fisch. ex Spreng.","28","7.249042","0.080914","0.015291","0.001654"
"Alcea rugosa Alef.","29","7.000647","0.083516","0.015509","0.001597"
"Chaerophyllum nodosum (L.) Crantz","35","6.856524","0.111099","0.018779","0.001323"
"Orlaya daucoides (L.) Greuter","90","6.781036","0.107685","0.011351","0.000514"
"Orlaya kochii Heywood","20","6.740224","0.115716","0.025875","0.002315"
"Rumia crithmifolia (Willd.) Koso-Pol.","2","6.92722","0.027599","0.019515","0.02315"
"Crithmum maritimum L.","75","6.633817","0.160013","0.018477","0.000617"
"Seseli gummiferum Pall. ex Sm.","2","6.906398","0.004956","0.003504","0.02315"
"Laserpitium hispidum M.Bieb.","19","7.002503","0.092656","0.021257","0.002437"
"Salvia viridis L.","68","6.796574","0.120021","0.014555","0.000681"
"Salvia scabiosifolia Lam.","2","6.938018","0.009879","0.006986","0.02315"
"Salvia sclarea L.","103","6.850318","0.121621","0.011984","0.00045"
"Orobanche hederae Duby","87","6.728649","0.140531","0.015067","0.000532"
"Crucianella angustifolia L.","129","6.750337","0.124188","0.010934","0.000359"
"Cortusa matthioli L.","77","7.18633","0.215952","0.02461","0.000601"
"Cortusa brotheri Pax ex Lipsky","14","7.062968","0.13539","0.036184","0.003307"
"Cortusa turkestanica Losinsk.","2","7.11828","0.185422","0.131113","0.02315"
"Galium verticillatum Danthoine ex Lam.","52","6.814891","0.113582","0.015751","0.00089"
"Crupina vulgaris (Pers.) Cass.","146","6.846786","0.126312","0.010454","0.000317"
"Carthamus lanatus L.","159","6.807632","0.135579","0.010752","0.000291"
"Clypeola jonthlaspi L.","101","6.817761","0.113276","0.011271","0.000458"
"Orobanche crenata Forssk.","77","6.736105","0.107162","0.012212","0.000601"
"Centaurea iberica Trevis. ex Spreng.","59","6.969383","0.120879","0.015737","0.000785"
"Carthamus oxyacanthus M.Bieb.","16","7.040786","0.09238","0.023095","0.002894"
"Cynosurus echinatus L.","190","6.752115","0.15573","0.011298","0.000244"
"Sorghum halepense (L.) Pers.","71","6.829117","0.253319","0.030063","0.000652"
"Polypogon fugax Nees ex Steud.","157","6.8645","0.192853","0.015391","0.000295"
"Poa badensis Haenke ex Willd.","31","6.899347","0.074096","0.013308","0.001494"
"Poa longifolia Trin.","12","6.946581","0.047556","0.013728","0.003858"
"Festuca drymeja Mert. & W.D.J.Koch","41","6.885549","0.094789","0.014804","0.001129"
"Bromus arvensis L.","86","6.865331","0.12481","0.013459","0.000538"
"Lolium rigidum Gaudin","180","6.781577","0.164852","0.012287","0.000257"
"Salvia aethiopis L.","76","6.912378","0.123012","0.01411","0.000609"
"Linaria cretacea Fisch. ex Spreng.","12","7.206842","0.055191","0.015932","0.003858"
"Crambe cordifolia Steven","3","7.007659","0.01192","0.006882","0.015433"
"Cardamine tenera J.G.Gmel. ex C.A.Mey.","14","6.955858","0.077923","0.020826","0.003307"
"Cardamine uliginosa M.Bieb.","25","6.974027","0.06018","0.012036","0.001852"
"Draba bruniifolia Steven","17","6.979197","0.049108","0.01191","0.002724"
"Draba olympica Sibth. ex DC.","2","6.937171","0.11228","0.079394","0.02315"
"Draba hispida Willd.","12","6.926283","0.041031","0.011845","0.003858"
"Draba scabra C.A.Mey.","3","6.891817","0.013748","0.007937","0.015433"
"Arabis nordmanniana Rupr.","4","6.907605","0.036595","0.018298","0.011575"
"Fibigia clypeata (L.) Medik.","32","6.89506","0.089838","0.015881","0.001447"
"Fibigia eriocarpa (DC.) Boiss.","4","6.892391","0.1069","0.05345","0.011575"
"Chaerophyllum roseum M.Bieb.","11","6.952786","0.035278","0.010637","0.004209"
"Anthriscus cerefolium (L.) Hoffm.","44","6.939687","0.058982","0.008892","0.001052"
"Anthriscus schmalhausenii (Albov) Koso-Pol.","5","6.944558","0.081938","0.036644","0.00926"
"Astrodaucus orientalis (L.) Drude","42","7.002286","0.057988","0.008948","0.001102"
"Caucalis platycarpos L.","119","6.873016","0.131308","0.012037","0.000389"
"Eleutherospermum cicutarium (M.Bieb.) Boiss.","11","6.963393","0.040994","0.01236","0.004209"
"Bilacunaria microcarpa (M.Bieb.) Pimenov & V.N.Tikhom.","15","7.006489","0.031831","0.008219","0.003087"
"Apium graveolens L.","169","6.757331","0.164029","0.012618","0.000274"
"Bunium paucifolium DC.","12","7.017355","0.097447","0.028131","0.003858"
"Pimpinella aromatica M.Bieb.","4","6.964032","0.057402","0.028701","0.011575"
"Pimpinella rhodantha Boiss.","14","6.973099","0.047131","0.012596","0.003307"
"Seseli tortuosum L.","68","6.834983","0.193033","0.023409","0.000681"
"Cymbocarpum anethoides DC.","6","7.025629","0.042405","0.017312","0.007717"
"Pastinaca pimpinellifolia M.Bieb.","8","6.985077","0.050979","0.018024","0.005788"
"Heracleum leskovii Grossh.","7","6.930922","0.054233","0.020498","0.006614"
"Heracleum mantegazzianum Sommier & Levier","4","6.951822","0.062508","0.031254","0.011575"
"Heracleum scabrum Albov","3","6.911966","0.031383","0.018119","0.015433"
"Heracleum sosnowskyi Manden.","11","6.975049","0.030159","0.009093","0.004209"
"Primula auriculata Lam.","21","6.97243","0.069632","0.015195","0.002205"
"Androsace albana Stev.","8","6.932253","0.052318","0.018497","0.005788"
"Linaria meyeri Kuprian.","1","6.981331",NA,NA,"0.0463"
"Poa versicolor Besser","181","7.34091","0.18657","0.013868","0.000256"
"Asperula taurina L.","28","6.895582","0.072006","0.013608","0.001654"
"Deschampsia atropurpurea (Wahlenb.) Scheele","92","6.918163","0.256695","0.026762","0.000503"
"Puccinellia vaginata (Lange) Fernald & Weath.","51","7.324111","0.14172","0.019845","0.000908"
